mep_id,start_date,end_date,political_group
1455,05-11-1986,30-12-1996,Group of the European People's Party (Christian-Democratic Group)
1455,31-12-1996,19-07-1999,Group Union for Europe
28374,20-07-2004,30-11-2004,Non-attached Members
28374,01-12-2004,12-12-2006,Socialist Group in the European Parliament
28374,13-12-2006,13-07-2009,Union for Europe of the Nations Group
4502,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4387,20-07-1999,19-07-2004,Group of the Greens/European Free Alliance
28547,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1635,01-01-1986,05-07-1987,Socialist Group
124945,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124945,16-10-2014,19-10-2014,Non-attached Members
124945,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
2010,19-07-1994,19-07-1999,Group of the Party of European Socialists
124894,01-07-2014,14-06-2015,Non-attached Members
124894,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
28126,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28126,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
96814,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1773,17-07-1979,24-07-1989,Communist and Allies Group
1905,19-07-1994,19-07-2004,Group of the Party of European Socialists
1905,20-07-2004,13-07-2009,Socialist Group in the European Parliament
2223,19-07-1994,19-07-1999,Group of the Party of European Socialists
4414,20-07-1999,19-07-2004,Group for a Europe of Democracies and Diversities
4559,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28404,21-07-2004,26-04-2006,Independence/Democracy Group
28404,27-04-2006,07-11-2006,Non-attached Members
28404,14-07-2009,30-06-2014,Europe of freedom and democracy Group
28404,01-07-2014,14-06-2015,Non-attached Members
28404,15-06-2015,22-03-2018,Europe of Nations and Freedom Group
1032,25-07-1989,18-07-1994,Group of the European Democratic Alliance
1328,01-01-1986,20-04-1993,Socialist Group
1328,21-04-1993,18-07-1994,Group of the Party of European Socialists
2181,19-07-1994,19-07-2004,Group of the Party of European Socialists
4241,20-07-1999,17-09-2002,Group of the European People's Party (Christian Democrats) and European Democrats
4241,18-09-2002,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4241,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
38600,06-06-2007,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
40600,07-04-2008,13-07-2009,Socialist Group in the European Parliament
2017,19-07-1994,19-07-1999,Group of the Party of European Socialists
28275,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28275,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
98582,02-07-2019,,Group of the European People's Party (Christian Democrats)
676,17-07-1979,23-07-1984,European Democratic Group
36392,08-05-2006,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
36392,14-07-2009,28-01-2024,Group of the European People's Party (Christian Democrats)
36392,29-01-2024,,Identity and Democracy Group
4396,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1745,01-01-1986,13-09-1987,Socialist Group
1207,25-07-1989,18-07-1994,Liberal and Democratic Reformist Group
1207,19-07-1994,18-05-1995,Group of the European People's Party (Christian-Democratic Group)
39724,10-12-2007,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
39724,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
23645,01-03-2003,19-07-2004,Group for a Europe of Democracies and Diversities
124955,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124955,16-10-2014,19-10-2014,Non-attached Members
124955,20-10-2014,15-01-2019,Europe of Freedom and Direct Democracy Group
124955,16-01-2019,16-04-2019,Europe of Nations and Freedom Group
124955,17-04-2019,01-07-2019,Europe of Freedom and Direct Democracy Group
188733,01-08-2017,01-07-2019,Europe of Freedom and Direct Democracy Group
188733,02-07-2019,31-01-2020,Non-attached Members
197652,02-07-2019,,Group of the European People's Party (Christian Democrats)
1224,17-07-1979,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1224,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1487,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
674,09-07-1981,23-07-1984,Socialist Group
1323,25-07-1989,20-04-1993,Socialist Group
1323,21-04-1993,19-07-1999,Group of the Party of European Socialists
96872,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
96872,08-11-2017,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
28237,20-07-2004,13-07-2009,Group of the Greens/European Free Alliance
113890,16-05-2012,02-05-2014,Group of the Greens/European Free Alliance
221463,01-07-2021,,European Conservatives and Reformists Group
1810,06-07-1987,16-09-1987,Non-attached
1810,17-09-1987,17-11-1987,Technical Coordination and Defence of Independent Groups and Members
1810,18-11-1987,24-07-1989,Non-attached
124727,01-07-2014,04-07-2017,European Conservatives and Reformists Group
124727,04-07-2017,01-07-2019,European Conservatives and Reformists Group
4342,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4342,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
197440,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
202112,02-12-2019,,Group of the European People's Party (Christian Democrats)
197709,02-07-2019,,European Conservatives and Reformists Group
1682,24-07-1984,12-12-1985,Liberal and Democratic Group
1682,13-12-1985,19-03-1986,Liberal and Democratic Reformist Group
1411,17-07-1979,20-04-1993,Socialist Group
1411,21-04-1993,19-07-1999,Group of the Party of European Socialists
33979,26-09-2005,09-12-2007,Group of the European People's Party (Christian Democrats) and European Democrats
96785,14-07-2009,02-12-2013,Group of the European People's Party (Christian Democrats)
920,28-09-1981,23-07-1984,Communist and Allies Group
204421,01-02-2020,,Identity and Democracy Group
28138,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
989,25-07-1989,20-04-1993,Socialist Group
989,21-04-1993,17-04-1994,Group of the Party of European Socialists
989,18-04-1994,11-05-1994,Non-attached
28228,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28228,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
125062,01-07-2014,26-01-2015,Confederal Group of the European United Left
708,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
28411,20-07-2004,22-04-2009,Group of the Alliance of Liberals and Democrats for Europe
2161,19-07-1994,19-07-2004,Group of the Party of European Socialists
4406,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
197613,02-07-2019,31-01-2020,Group of the Greens/European Free Alliance
2294,11-11-1996,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2294,20-07-1999,31-01-2006,Group of the European People's Party (Christian Democrats) and European Democrats
697,17-07-1979,24-09-1979,Group for the Technical Coordination and Defence of Independent Groups and Members
197533,02-07-2019,17-12-2020,Group of the European United Left
197533,18-12-2020,,The Left group in the European Parliament
1137,25-07-1989,11-01-1993,Group for the European United Left
1137,12-01-1993,20-04-1993,Socialist Group
1137,21-04-1993,19-07-1999,Group of the Party of European Socialists
730,01-01-1981,18-10-1981,Non-attached
730,02-11-1981,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
717,17-07-1979,23-07-1984,Socialist Group
717,19-07-1994,12-07-1998,The Green Group in the European Parliament
717,13-07-1998,19-07-1999,Confederal Group of the European United Left/Nordic Green Left
197406,02-07-2019,,Group of the European People's Party (Christian Democrats)
39716,10-12-2007,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
28373,20-07-2004,30-11-2004,Non-attached Members
28373,01-12-2004,13-07-2009,Socialist Group in the European Parliament
1481,09-02-1989,24-07-1989,Group of the European Right
197736,02-07-2019,31-01-2020,Non-attached Members
1528,01-01-1986,05-07-1987,Socialist Group
193080,11-06-2018,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1741,09-09-1988,24-07-1989,Liberal and Democratic Reformist Group
1741,18-04-1993,30-06-1999,Group of the European People's Party (Christian-Democratic Group)
28132,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28132,14-07-2009,27-02-2018,European Conservatives and Reformists Group
28132,28-02-2018,01-07-2019,Group of the European People's Party (Christian Democrats)
1838,05-12-1991,18-07-1994,The Green Group in the European Parliament
1838,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
96685,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
197473,02-07-2019,,Group of the European People's Party (Christian Democrats)
197838,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
961,17-12-1987,24-07-1989,Non-attached
961,22-11-1989,19-12-1991,Liberal and Democratic Reformist Group
961,20-12-1991,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2201,19-07-1994,04-07-1995,Group of the European Democratic Alliance
2201,05-07-1995,19-07-1999,Group Union for Europe
28254,20-07-2004,07-06-2005,Non-attached Members
28254,08-06-2005,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
1291,25-07-1989,20-04-1993,Socialist Group
1291,21-04-1993,18-07-1994,Group of the Party of European Socialists
26818,29-03-2004,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1916,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1916,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
96725,14-07-2009,,Group of the Greens/European Free Alliance
39321,27-09-2007,13-07-2009,Socialist Group in the European Parliament
39321,01-12-2011,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
657,06-07-1982,23-07-1984,Socialist Group
28141,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28141,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
28141,15-09-2017,04-03-2021,Group of the European People's Party (Christian Democrats)
28141,05-03-2021,,Non-attached Members
124833,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124833,16-10-2014,19-10-2014,Non-attached Members
124833,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
124833,02-07-2019,,Non-attached Members
135511,02-07-2019,,Renew Europe Group
97294,14-07-2009,23-03-2011,Group of the European People's Party (Christian Democrats)
4355,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
124763,01-07-2014,04-10-2016,Group of the Alliance of Liberals and Democrats for Europe
124763,05-10-2016,01-07-2019,Group of the European People's Party (Christian Democrats)
124736,01-07-2014,01-07-2019,Confederal Group of the European United Left
124739,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1192,25-07-1989,20-04-1993,Socialist Group
1192,21-04-1993,19-07-2004,Group of the Party of European Socialists
2081,19-07-1994,19-07-2004,Group of the Party of European Socialists
2081,20-07-2004,13-07-2009,Socialist Group in the European Parliament
2081,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4542,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
